	Level	Test Name	Entity	Label	Debug Message
633	CURATION	format_property_missing	http://edamontology.org/format_2333	'Binary format'	is missing mandatory format property: http://edamontology.org/documentation
634	CURATION	format_property_missing	http://edamontology.org/format_2350	'Format (by type of data)'	is missing mandatory format property: http://edamontology.org/documentation
635	CURATION	format_property_missing	http://edamontology.org/format_2376	'RDF format'	is missing mandatory format property: http://edamontology.org/documentation
636	CURATION	format_property_missing	http://edamontology.org/format_2532	'GenBank-HTML'	is missing mandatory format property: http://edamontology.org/documentation
637	CURATION	format_property_missing	http://edamontology.org/format_2543	'EMBL-like format'	is missing mandatory format property: http://edamontology.org/documentation
638	CURATION	format_property_missing	http://edamontology.org/format_2545	'FASTQ-like format'	is missing mandatory format property: http://edamontology.org/documentation
639	CURATION	format_property_missing	http://edamontology.org/format_2546	'FASTA-like'	is missing mandatory format property: http://edamontology.org/documentation
640	CURATION	format_property_missing	http://edamontology.org/format_2547	'uniprotkb-like format'	is missing mandatory format property: http://edamontology.org/documentation
641	CURATION	format_property_missing	http://edamontology.org/format_2548	'Sequence feature table format'	is missing mandatory format property: http://edamontology.org/documentation
642	CURATION	format_property_missing	http://edamontology.org/format_2549	'OBO'	is missing mandatory format property: http://edamontology.org/documentation
643	CURATION	format_property_missing	http://edamontology.org/format_2550	'OBO-XML'	is missing mandatory format property: http://edamontology.org/documentation
644	CURATION	format_property_missing	http://edamontology.org/format_2551	'Sequence record format (text)'	is missing mandatory format property: http://edamontology.org/documentation
645	CURATION	format_property_missing	http://edamontology.org/format_2552	'Sequence record format (XML)'	is missing mandatory format property: http://edamontology.org/documentation
646	CURATION	format_property_missing	http://edamontology.org/format_2553	'Sequence feature table format (XML)'	is missing mandatory format property: http://edamontology.org/documentation
647	CURATION	format_property_missing	http://edamontology.org/format_2554	'Alignment format (text)'	is missing mandatory format property: http://edamontology.org/documentation
648	CURATION	format_property_missing	http://edamontology.org/format_2555	'Alignment format (XML)'	is missing mandatory format property: http://edamontology.org/documentation
649	CURATION	format_property_missing	http://edamontology.org/format_2556	'Phylogenetic tree format (text)'	is missing mandatory format property: http://edamontology.org/documentation
650	CURATION	format_property_missing	http://edamontology.org/format_2557	'Phylogenetic tree format (XML)'	is missing mandatory format property: http://edamontology.org/documentation
651	CURATION	format_property_missing	http://edamontology.org/format_2558	'EMBL-like (XML)'	is missing mandatory format property: http://edamontology.org/documentation
652	CURATION	format_property_missing	http://edamontology.org/format_2559	'GenBank-like format'	is missing mandatory format property: http://edamontology.org/documentation
653	CURATION	format_property_missing	http://edamontology.org/format_2561	'Sequence assembly format (text)'	is missing mandatory format property: http://edamontology.org/documentation
654	CURATION	format_property_missing	http://edamontology.org/format_2566	'completely unambiguous'	is missing mandatory format property: http://edamontology.org/documentation
655	CURATION	format_property_missing	http://edamontology.org/format_2567	'completely unambiguous pure'	is missing mandatory format property: http://edamontology.org/documentation
656	CURATION	format_property_missing	http://edamontology.org/format_2568	'completely unambiguous pure nucleotide'	is missing mandatory format property: http://edamontology.org/documentation
657	CURATION	format_property_missing	http://edamontology.org/format_2569	'completely unambiguous pure dna'	is missing mandatory format property: http://edamontology.org/documentation
658	CURATION	format_property_missing	http://edamontology.org/format_2570	'completely unambiguous pure rna sequence'	is missing mandatory format property: http://edamontology.org/documentation
659	CURATION	format_property_missing	http://edamontology.org/format_2571	'Raw sequence format'	is missing mandatory format property: http://edamontology.org/documentation
660	CURATION	format_property_missing	http://edamontology.org/format_2607	'completely unambiguous pure protein'	is missing mandatory format property: http://edamontology.org/documentation
661	CURATION	format_property_missing	http://edamontology.org/format_2848	'Bibliographic reference format'	is missing mandatory format property: http://edamontology.org/documentation
662	CURATION	format_property_missing	http://edamontology.org/format_2919	'Sequence annotation track format'	is missing mandatory format property: http://edamontology.org/documentation
663	CURATION	format_property_missing	http://edamontology.org/format_2920	'Alignment format (pair only)'	is missing mandatory format property: http://edamontology.org/documentation
664	CURATION	format_property_missing	http://edamontology.org/format_2921	'Sequence variation annotation format'	is missing mandatory format property: http://edamontology.org/documentation
665	CURATION	format_property_missing	http://edamontology.org/format_2922	'markx0 variant'	is missing mandatory format property: http://edamontology.org/documentation
666	CURATION	format_property_missing	http://edamontology.org/format_2923	'mega variant'	is missing mandatory format property: http://edamontology.org/documentation
667	CURATION	format_property_missing	http://edamontology.org/format_2924	'Phylip format variant'	is missing mandatory format property: http://edamontology.org/documentation
668	CURATION	format_property_missing	http://edamontology.org/format_3000	'AB1'	is missing mandatory format property: http://edamontology.org/documentation
669	CURATION	format_property_missing	http://edamontology.org/format_3033	'Matrix format'	is missing mandatory format property: http://edamontology.org/documentation
670	CURATION	format_property_missing	http://edamontology.org/format_3097	'Protein domain classification format'	is missing mandatory format property: http://edamontology.org/documentation
671	CURATION	format_property_missing	http://edamontology.org/format_3098	'Raw SCOP domain classification format'	is missing mandatory format property: http://edamontology.org/documentation
672	CURATION	format_property_missing	http://edamontology.org/format_3099	'Raw CATH domain classification format'	is missing mandatory format property: http://edamontology.org/documentation
673	CURATION	format_property_missing	http://edamontology.org/format_3100	'CATH domain report format'	is missing mandatory format property: http://edamontology.org/documentation
674	CURATION	format_property_missing	http://edamontology.org/format_3166	'Biological pathway or network report format'	is missing mandatory format property: http://edamontology.org/documentation
675	CURATION	format_property_missing	http://edamontology.org/format_3167	'Experiment annotation format'	is missing mandatory format property: http://edamontology.org/documentation
676	CURATION	format_property_missing	http://edamontology.org/format_3245	'Mass spectrometry data format'	is missing mandatory format property: http://edamontology.org/documentation
677	CURATION	format_property_missing	http://edamontology.org/format_3252	'OWL Functional Syntax'	is missing mandatory format property: http://edamontology.org/documentation
678	CURATION	format_property_missing	http://edamontology.org/format_3253	'Manchester OWL Syntax'	is missing mandatory format property: http://edamontology.org/documentation
679	CURATION	format_property_missing	http://edamontology.org/format_3254	'KRSS2 Syntax'	is missing mandatory format property: http://edamontology.org/documentation
680	CURATION	format_property_missing	http://edamontology.org/format_3255	'Turtle'	is missing mandatory format property: http://edamontology.org/documentation
681	CURATION	format_property_missing	http://edamontology.org/format_3256	'N-Triples'	is missing mandatory format property: http://edamontology.org/documentation
682	CURATION	format_property_missing	http://edamontology.org/format_3257	'Notation3'	is missing mandatory format property: http://edamontology.org/documentation
683	CURATION	format_property_missing	http://edamontology.org/format_3261	'RDF/XML'	is missing mandatory format property: http://edamontology.org/documentation
684	CURATION	format_property_missing	http://edamontology.org/format_3262	'OWL/XML'	is missing mandatory format property: http://edamontology.org/documentation
685	CURATION	format_property_missing	http://edamontology.org/format_3287	'Individual genetic data format'	is missing mandatory format property: http://edamontology.org/documentation
686	CURATION	format_property_missing	http://edamontology.org/format_3326	'Data index format'	is missing mandatory format property: http://edamontology.org/documentation
687	CURATION	format_property_missing	http://edamontology.org/format_3331	'BLAST XML results format'	is missing mandatory format property: http://edamontology.org/documentation
688	CURATION	format_property_missing	http://edamontology.org/format_3464	'JSON'	is missing mandatory format property: http://edamontology.org/documentation
689	CURATION	format_property_missing	http://edamontology.org/format_3466	'EPS'	is missing mandatory format property: http://edamontology.org/documentation
690	CURATION	format_property_missing	http://edamontology.org/format_3467	'GIF'	is missing mandatory format property: http://edamontology.org/documentation
691	CURATION	format_property_missing	http://edamontology.org/format_3468	'xls'	is missing mandatory format property: http://edamontology.org/documentation
692	CURATION	format_property_missing	http://edamontology.org/format_3475	'TSV'	is missing mandatory format property: http://edamontology.org/documentation
693	CURATION	format_property_missing	http://edamontology.org/format_3477	'Cytoscape input file format'	is missing mandatory format property: http://edamontology.org/documentation
694	CURATION	format_property_missing	http://edamontology.org/format_3486	'GCG format variant'	is missing mandatory format property: http://edamontology.org/documentation
695	CURATION	format_property_missing	http://edamontology.org/format_3499	'Ensembl variation file format'	is missing mandatory format property: http://edamontology.org/documentation
696	CURATION	format_property_missing	http://edamontology.org/format_3506	'docx'	is missing mandatory format property: http://edamontology.org/documentation
697	CURATION	format_property_missing	http://edamontology.org/format_3507	'Document format'	is missing mandatory format property: http://edamontology.org/documentation
698	CURATION	format_property_missing	http://edamontology.org/format_3508	'PDF'	is missing mandatory format property: http://edamontology.org/documentation
699	CURATION	format_property_missing	http://edamontology.org/format_3547	'Image format'	is missing mandatory format property: http://edamontology.org/documentation
700	CURATION	format_property_missing	http://edamontology.org/format_3554	'R file format'	is missing mandatory format property: http://edamontology.org/documentation
701	CURATION	format_property_missing	http://edamontology.org/format_3555	'SPSS'	is missing mandatory format property: http://edamontology.org/documentation
702	CURATION	format_property_missing	http://edamontology.org/format_3578	'IDAT'	is missing mandatory format property: http://edamontology.org/documentation
703	CURATION	format_property_missing	http://edamontology.org/format_3580	'rcc'	is missing mandatory format property: http://edamontology.org/documentation
704	CURATION	format_property_missing	http://edamontology.org/format_3606	'Sequence quality report format (text)'	is missing mandatory format property: http://edamontology.org/documentation
705	CURATION	format_property_missing	http://edamontology.org/format_3608	'qualsolexa'	is missing mandatory format property: http://edamontology.org/documentation
706	CURATION	format_property_missing	http://edamontology.org/format_3617	'Graph format'	is missing mandatory format property: http://edamontology.org/documentation
707	CURATION	format_property_missing	http://edamontology.org/format_3620	'xlsx'	is missing mandatory format property: http://edamontology.org/documentation
708	CURATION	format_property_missing	http://edamontology.org/format_3624	'snpeffdb'	is missing mandatory format property: http://edamontology.org/documentation
709	CURATION	format_property_missing	http://edamontology.org/format_3651	'MGF'	is missing mandatory format property: http://edamontology.org/documentation
710	CURATION	format_property_missing	http://edamontology.org/format_3652	'dta'	is missing mandatory format property: http://edamontology.org/documentation
711	CURATION	format_property_missing	http://edamontology.org/format_3653	'pkl'	is missing mandatory format property: http://edamontology.org/documentation
712	CURATION	format_property_missing	http://edamontology.org/format_3696	'PS'	is missing mandatory format property: http://edamontology.org/documentation
713	CURATION	format_property_missing	http://edamontology.org/format_3701	'Sequin format'	is missing mandatory format property: http://edamontology.org/documentation
714	CURATION	format_property_missing	http://edamontology.org/format_3702	'MSF'	is missing mandatory format property: http://edamontology.org/documentation
715	CURATION	format_property_missing	http://edamontology.org/format_3706	'Biodiversity data format'	is missing mandatory format property: http://edamontology.org/documentation
716	CURATION	format_property_missing	http://edamontology.org/format_3709	'GCT/Res format'	is missing mandatory format property: http://edamontology.org/documentation
717	CURATION	format_property_missing	http://edamontology.org/format_3710	'WIFF format'	is missing mandatory format property: http://edamontology.org/documentation
718	CURATION	format_property_missing	http://edamontology.org/format_3712	'Thermo RAW'	is missing mandatory format property: http://edamontology.org/documentation
719	CURATION	format_property_missing	http://edamontology.org/format_3748	'Linked data format'	is missing mandatory format property: http://edamontology.org/documentation
720	CURATION	format_property_missing	http://edamontology.org/format_3751	'DSV'	is missing mandatory format property: http://edamontology.org/documentation
721	CURATION	format_property_missing	http://edamontology.org/format_3752	'CSV'	is missing mandatory format property: http://edamontology.org/documentation
722	CURATION	format_property_missing	http://edamontology.org/format_3758	'SEQUEST .out file'	is missing mandatory format property: http://edamontology.org/documentation
723	CURATION	format_property_missing	http://edamontology.org/format_3765	'KNIME datatable format'	is missing mandatory format property: http://edamontology.org/documentation
724	CURATION	format_property_missing	http://edamontology.org/format_3776	'BTrack'	is missing mandatory format property: http://edamontology.org/documentation
725	CURATION	format_property_missing	http://edamontology.org/format_3780	'Annotated text format'	is missing mandatory format property: http://edamontology.org/documentation
726	CURATION	format_property_missing	http://edamontology.org/format_3787	'Query language'	is missing mandatory format property: http://edamontology.org/documentation
727	CURATION	format_property_missing	http://edamontology.org/format_3788	'SQL'	is missing mandatory format property: http://edamontology.org/documentation
728	CURATION	format_property_missing	http://edamontology.org/format_3804	'xsd'	is missing mandatory format property: http://edamontology.org/documentation
729	CURATION	format_property_missing	http://edamontology.org/format_3824	'NMR data format'	is missing mandatory format property: http://edamontology.org/documentation
730	CURATION	format_property_missing	http://edamontology.org/format_3828	'Raw microarray data format'	is missing mandatory format property: http://edamontology.org/documentation
731	CURATION	format_property_missing	http://edamontology.org/format_3830	'ARB'	is missing mandatory format property: http://edamontology.org/documentation
732	CURATION	format_property_missing	http://edamontology.org/format_3841	'NLP format'	is missing mandatory format property: http://edamontology.org/documentation
733	CURATION	format_property_missing	http://edamontology.org/format_3847	'KGML'	is missing mandatory format property: http://edamontology.org/documentation
734	CURATION	format_property_missing	http://edamontology.org/format_3848	'PubMed XML'	is missing mandatory format property: http://edamontology.org/documentation
735	CURATION	format_property_missing	http://edamontology.org/format_3858	'Waters RAW'	is missing mandatory format property: http://edamontology.org/documentation
736	CURATION	format_property_missing	http://edamontology.org/format_3862	'NLP annotation format'	is missing mandatory format property: http://edamontology.org/documentation
737	CURATION	format_property_missing	http://edamontology.org/format_3863	'NLP corpus format'	is missing mandatory format property: http://edamontology.org/documentation
738	CURATION	format_property_missing	http://edamontology.org/format_3865	'RNA annotation format'	is missing mandatory format property: http://edamontology.org/documentation
739	CURATION	format_property_missing	http://edamontology.org/format_3866	'Trajectory format'	is missing mandatory format property: http://edamontology.org/documentation
740	CURATION	format_property_missing	http://edamontology.org/format_3867	'Trajectory format (binary)'	is missing mandatory format property: http://edamontology.org/documentation
741	CURATION	format_property_missing	http://edamontology.org/format_3868	'Trajectory format (text)'	is missing mandatory format property: http://edamontology.org/documentation
742	CURATION	format_property_missing	http://edamontology.org/format_3873	'HDF'	is missing mandatory format property: http://edamontology.org/documentation
743	CURATION	format_property_missing	http://edamontology.org/format_3874	'PCAzip'	is missing mandatory format property: http://edamontology.org/documentation
744	CURATION	format_property_missing	http://edamontology.org/format_3875	'XTC'	is missing mandatory format property: http://edamontology.org/documentation
745	CURATION	format_property_missing	http://edamontology.org/format_3876	'TNG'	is missing mandatory format property: http://edamontology.org/documentation
746	CURATION	format_property_missing	http://edamontology.org/format_3877	'XYZ'	is missing mandatory format property: http://edamontology.org/documentation
747	CURATION	format_property_missing	http://edamontology.org/format_3879	'Topology format'	is missing mandatory format property: http://edamontology.org/documentation
748	CURATION	format_property_missing	http://edamontology.org/format_3884	'FF parameter format'	is missing mandatory format property: http://edamontology.org/documentation
749	CURATION	format_property_missing	http://edamontology.org/format_3885	'BinPos'	is missing mandatory format property: http://edamontology.org/documentation
750	CURATION	format_property_missing	http://edamontology.org/format_3887	'CHARMM rtf'	is missing mandatory format property: http://edamontology.org/documentation
751	CURATION	format_property_missing	http://edamontology.org/format_3906	'NMReDATA'	is missing mandatory format property: http://edamontology.org/documentation
752	CURATION	format_property_missing	http://edamontology.org/format_3978	'CONTIG'	is missing mandatory format property: http://edamontology.org/documentation
753	CURATION	format_property_missing	http://edamontology.org/format_3979	'WEGO'	is missing mandatory format property: http://edamontology.org/documentation
754	CURATION	format_property_missing	http://edamontology.org/format_3980	'RPKM'	is missing mandatory format property: http://edamontology.org/documentation
755	CURATION	format_property_missing	http://edamontology.org/format_3981	'TAR format'	is missing mandatory format property: http://edamontology.org/documentation
756	CURATION	format_property_missing	http://edamontology.org/format_3982	'CHAIN'	is missing mandatory format property: http://edamontology.org/documentation
757	CURATION	format_property_missing	http://edamontology.org/format_3983	'NET'	is missing mandatory format property: http://edamontology.org/documentation
758	CURATION	format_property_missing	http://edamontology.org/format_3984	'QMAP'	is missing mandatory format property: http://edamontology.org/documentation
759	CURATION	format_property_missing	http://edamontology.org/format_3985	'gxformat2'	is missing mandatory format property: http://edamontology.org/documentation
760	CURATION	format_property_missing	http://edamontology.org/format_3986	'WMV'	is missing mandatory format property: http://edamontology.org/documentation
761	CURATION	format_property_missing	http://edamontology.org/format_3987	'ZIP format'	is missing mandatory format property: http://edamontology.org/documentation
762	CURATION	format_property_missing	http://edamontology.org/format_3988	'LSM'	is missing mandatory format property: http://edamontology.org/documentation
763	CURATION	format_property_missing	http://edamontology.org/format_3989	'GZIP format'	is missing mandatory format property: http://edamontology.org/documentation
764	CURATION	format_property_missing	http://edamontology.org/format_3990	'AVI'	is missing mandatory format property: http://edamontology.org/documentation
765	CURATION	format_property_missing	http://edamontology.org/format_3991	'TrackDB'	is missing mandatory format property: http://edamontology.org/documentation
766	CURATION	format_property_missing	http://edamontology.org/format_3992	'CIGAR format'	is missing mandatory format property: http://edamontology.org/documentation
767	CURATION	format_property_missing	http://edamontology.org/format_3993	'Stereolithography format'	is missing mandatory format property: http://edamontology.org/documentation
768	CURATION	format_property_missing	http://edamontology.org/format_3994	'U3D'	is missing mandatory format property: http://edamontology.org/documentation
769	CURATION	format_property_missing	http://edamontology.org/format_3995	'Texture file format'	is missing mandatory format property: http://edamontology.org/documentation
770	CURATION	format_property_missing	http://edamontology.org/format_3996	'Python script'	is missing mandatory format property: http://edamontology.org/documentation
771	CURATION	format_property_missing	http://edamontology.org/format_3997	'MPEG-4'	is missing mandatory format property: http://edamontology.org/documentation
772	CURATION	format_property_missing	http://edamontology.org/format_3998	'Perl script'	is missing mandatory format property: http://edamontology.org/documentation
773	CURATION	format_property_missing	http://edamontology.org/format_3999	'R script'	is missing mandatory format property: http://edamontology.org/documentation
774	CURATION	format_property_missing	http://edamontology.org/format_4000	'R markdown'	is missing mandatory format property: http://edamontology.org/documentation
775	CURATION	format_property_missing	http://edamontology.org/format_4002	'pickle'	is missing mandatory format property: http://edamontology.org/documentation
776	CURATION	format_property_missing	http://edamontology.org/format_4003	'NumPy format'	is missing mandatory format property: http://edamontology.org/documentation
777	CURATION	format_property_missing	http://edamontology.org/format_4004	'SimTools repertoire file format'	is missing mandatory format property: http://edamontology.org/documentation
778	CURATION	format_property_missing	http://edamontology.org/format_4005	'Configuration file format'	is missing mandatory format property: http://edamontology.org/documentation
779	CURATION	format_property_missing	http://edamontology.org/format_4006	'Zstandard format'	is missing mandatory format property: http://edamontology.org/documentation
780	CURATION	format_property_missing	http://edamontology.org/format_4007	'MATLAB script'	is missing mandatory format property: http://edamontology.org/documentation
781	CURATION	format_property_missing	http://edamontology.org/format_4035	'PQR'	is missing mandatory format property: http://edamontology.org/documentation
782	CURATION	format_property_missing	http://edamontology.org/format_4036	'PDBQT'	is missing mandatory format property: http://edamontology.org/documentation
783	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 70, ""preferrably"" is suspected to be a spelling error. Could it be ""preferably"" instead? (if exeption needed comment in PR ... )"
784	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 137, ""preferrably"" is suspected to be a spelling error. Could it be ""preferably"" instead? (if exeption needed comment in PR ... )"
785	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 1539, ""aligment"" is suspected to be a spelling error. Could it be ""alignment"" instead? (if exeption needed comment in PR ... )"
786	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 2379, ""occuring"" is suspected to be a spelling error. Could it be ""occurring"" instead? (if exeption needed comment in PR ... )"
787	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 5736, ""alpha-numeric"" is suspected to be a spelling error. Could it be ""alphanumeric"" instead? (if exeption needed comment in PR ... )"
788	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 10999, ""probablities"" is suspected to be a spelling error. Could it be ""probabilities"" instead? (if exeption needed comment in PR ... )"
789	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 13901, ""co-ordinates"" is suspected to be a spelling error. Could it be ""coordinates"" instead? (if exeption needed comment in PR ... )"
790	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 24937, ""Tipically"" is suspected to be a spelling error. Could it be ""Typically"" instead? (if exeption needed comment in PR ... )"
791	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 25130, ""ressource"" is suspected to be a spelling error. Could it be ""resource"" instead? (if exeption needed comment in PR ... )"
792	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 30842, ""Preferrably"" is suspected to be a spelling error. Could it be ""Preferably"" instead? (if exeption needed comment in PR ... )"
793	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 32607, ""pacakge"" is suspected to be a spelling error. Could it be ""package"" instead? (if exeption needed comment in PR ... )"
794	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 32691, ""programm"" is suspected to be a spelling error. Could it be ""program, programme"" instead? (if exeption needed comment in PR ... )"
795	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 32691, ""Multipe"" is suspected to be a spelling error. Could it be ""Multiple"" instead? (if exeption needed comment in PR ... )"
796	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 33110, ""incuded"" is suspected to be a spelling error. Could it be ""included"" instead? (if exeption needed comment in PR ... )"
797	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 36199, ""Tipically"" is suspected to be a spelling error. Could it be ""Typically"" instead? (if exeption needed comment in PR ... )"
798	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 36231, ""Parm"" is suspected to be a spelling error. Could it be ""Param, pram, parma"" instead? (if exeption needed comment in PR ... )"
799	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 36252, ""namd"" is suspected to be a spelling error. Could it be ""named, name"" instead? (if exeption needed comment in PR ... )"
800	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 36253, ""NAMD"" is suspected to be a spelling error. Could it be ""NAMED, NAME"" instead? (if exeption needed comment in PR ... )"
801	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 36271, ""tipically"" is suspected to be a spelling error. Could it be ""typically"" instead? (if exeption needed comment in PR ... )"
802	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 36292, ""Tipically"" is suspected to be a spelling error. Could it be ""Typically"" instead? (if exeption needed comment in PR ... )"
803	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 37057, ""interchangable"" is suspected to be a spelling error. Could it be ""interchangeable"" instead? (if exeption needed comment in PR ... )"
804	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 37232, ""algorith"" is suspected to be a spelling error. Could it be ""algorithm"" instead? (if exeption needed comment in PR ... )"
805	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 39551, ""NOE"" is suspected to be a spelling error. Could it be ""NOT, NO, NODE, KNOW, NOW"" instead? (if exeption needed comment in PR ... )"
806	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 43176, ""thay"" is suspected to be a spelling error. Could it be ""they, that"" instead? (if exeption needed comment in PR ... )"
807	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 48457, ""varient"" is suspected to be a spelling error. Could it be ""variant"" instead? (if exeption needed comment in PR ... )"
808	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 48791, ""sequnces"" is suspected to be a spelling error. Could it be ""sequences"" instead? (if exeption needed comment in PR ... )"
809	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 49528, ""thay"" is suspected to be a spelling error. Could it be ""they, that"" instead? (if exeption needed comment in PR ... )"
810	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 49922, ""choosen"" is suspected to be a spelling error. Could it be ""chosen"" instead? (if exeption needed comment in PR ... )"
811	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 50119, ""occurence"" is suspected to be a spelling error. Could it be ""occurrence"" instead? (if exeption needed comment in PR ... )"
812	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 50176, ""redudancy"" is suspected to be a spelling error. Could it be ""redundancy"" instead? (if exeption needed comment in PR ... )"
813	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 50995, ""funtional"" is suspected to be a spelling error. Could it be ""functional"" instead? (if exeption needed comment in PR ... )"
814	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 52080, ""targetted"" is suspected to be a spelling error. Could it be ""targeted"" instead? (if exeption needed comment in PR ... )"
815	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 52773, ""incudes"" is suspected to be a spelling error. Could it be ""includes"" instead? (if exeption needed comment in PR ... )"
816	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 53633, ""occuring"" is suspected to be a spelling error. Could it be ""occurring"" instead? (if exeption needed comment in PR ... )"
817	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 55969, ""focussed"" is suspected to be a spelling error. Could it be ""focused"" instead? (if exeption needed comment in PR ... )"
818	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 57779, ""transmissable"" is suspected to be a spelling error. Could it be ""transmissible"" instead? (if exeption needed comment in PR ... )"
819	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 57781, ""Transmissable"" is suspected to be a spelling error. Could it be ""Transmissible"" instead? (if exeption needed comment in PR ... )"
820	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 58336, ""assesment"" is suspected to be a spelling error. Could it be ""assessment"" instead? (if exeption needed comment in PR ... )"
821	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 58602, ""incoporating"" is suspected to be a spelling error. Could it be ""incorporating"" instead? (if exeption needed comment in PR ... )"
822	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 58676, ""mangement"" is suspected to be a spelling error. Could it be ""management"" instead? (if exeption needed comment in PR ... )"
823	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 59006, ""Opthalmology"" is suspected to be a spelling error. Could it be ""Ophthalmology"" instead? (if exeption needed comment in PR ... )"
824	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 59011, ""Opthalmology"" is suspected to be a spelling error. Could it be ""Ophthalmology"" instead? (if exeption needed comment in PR ... )"
825	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 59042, ""mangement"" is suspected to be a spelling error. Could it be ""management"" instead? (if exeption needed comment in PR ... )"
826	CURATION	spelling_check	Unknown	Unknown	"in your EDAM file, line 59223, ""ouput"" is suspected to be a spelling error. Could it be ""output"" instead? (if exeption needed comment in PR ... )"
